Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Relative Humidity,Solar Zenith Angle,Temperature,is_day
2021,1,3,20,50,0,0,0,36.34,139.87,8.8,FALSE
2021,1,3,21,0,0,0,0,36.59,141.87,8.7,FALSE
2021,1,3,21,10,0,0,0,36.59,143.85,8.7,FALSE
2021,1,3,21,20,0,0,0,36.83,145.83,8.6,FALSE
2021,1,3,21,30,0,0,0,36.83,147.78,8.6,FALSE
2021,1,3,21,40,0,0,0,37.89,149.72,8.5,FALSE
2021,1,3,21,50,0,0,0,37.89,151.62,8.5,FALSE
2021,1,3,22,0,0,0,0,38.15,153.5,8.4,FALSE
2021,1,3,22,10,0,0,0,38.41,155.33,8.3,FALSE
2021,1,3,22,20,0,0,0,38.63,157.1,8.2,FALSE
2021,1,3,22,30,0,0,0,38.89,158.81,8.1,FALSE
2021,1,3,22,40,0,0,0,39.63,160.43,8,FALSE
2021,1,3,22,50,0,0,0,39.9,161.94,7.9,FALSE
2021,1,3,23,0,0,0,0,40.17,163.3,7.8,FALSE
2021,1,3,23,10,0,0,0,40.44,164.48,7.7,FALSE
2021,1,3,23,20,0,0,0,40.72,165.43,7.6,FALSE
2021,1,3,23,30,0,0,0,41.28,166.11,7.4,FALSE
2021,1,3,23,40,0,0,0,41.37,166.47,7.3,FALSE
2021,1,3,23,50,0,0,0,41.65,166.49,7.2,FALSE
2021,1,4,0,0,0,0,0,41.94,166.16,7.1,FALSE
2021,1,4,0,10,0,0,0,42.51,165.52,6.9,FALSE
2021,1,4,0,20,0,0,0,42.81,164.6,6.8,FALSE
2021,1,4,0,30,0,0,0,43.1,163.44,6.7,FALSE
2021,1,4,0,40,0,0,0,42.7,162.09,6.6,FALSE
2021,1,4,0,50,0,0,0,43.29,160.6,6.4,FALSE
2021,1,4,1,0,0,0,0,43.59,158.99,6.3,FALSE
2021,1,4,1,10,0,0,0,43.84,157.29,6.2,FALSE
2021,1,4,1,20,0,0,0,44.45,155.52,6,FALSE
2021,1,4,1,30,0,0,0,44.76,153.7,5.9,FALSE
2021,1,4,1,40,0,0,0,44.27,151.83,5.8,FALSE
2021,1,4,1,50,0,0,0,44.89,149.93,5.6,FALSE
2021,1,4,2,0,0,0,0,45.2,147.99,5.5,FALSE
2021,1,4,2,10,0,0,0,45.51,146.04,5.4,FALSE
2021,1,4,2,20,0,0,0,45.83,144.07,5.3,FALSE
2021,1,4,2,30,0,0,0,45.83,142.08,5.3,FALSE
2021,1,4,2,40,0,0,0,45.59,140.08,5.2,FALSE
2021,1,4,2,50,0,0,0,45.91,138.08,5.1,FALSE
2021,1,4,3,0,0,0,0,45.91,136.07,5.1,FALSE
2021,1,4,3,10,0,0,0,45.91,134.05,5.1,FALSE
2021,1,4,3,20,0,0,0,46.23,132.04,5,FALSE
2021,1,4,3,30,0,0,0,46.23,130.02,5,FALSE
2021,1,4,3,40,0,0,0,45.99,128,5,FALSE
2021,1,4,3,50,0,0,0,45.99,125.99,5,FALSE
2021,1,4,4,0,0,0,0,45.99,123.97,5,FALSE
2021,1,4,4,10,0,0,0,45.99,121.96,5,FALSE
2021,1,4,4,20,0,0,0,45.99,119.96,5,FALSE
2021,1,4,4,30,0,0,0,45.99,117.96,5,FALSE
2021,1,4,4,40,0,0,0,46.17,115.97,5,FALSE
2021,1,4,4,50,0,0,0,46.22,113.99,5,FALSE
2021,1,4,5,0,0,0,0,46.22,112.01,5,FALSE
2021,1,4,5,10,0,0,0,46.22,110.05,5,FALSE
2021,1,4,5,20,0,0,0,45.9,108.1,5.1,FALSE
2021,1,4,5,30,0,0,0,45.9,106.16,5.1,FALSE
2021,1,4,5,40,0,0,0,46.27,104.23,5.1,FALSE
2021,1,4,5,50,0,0,0,46.27,102.32,5.1,FALSE
2021,1,4,6,0,0,0,0,46.27,100.42,5.1,FALSE
2021,1,4,6,10,0,0,0,45.63,98.54,5.3,FALSE
2021,1,4,6,20,0,0,0,45.32,96.67,5.4,FALSE
2021,1,4,6,30,0,0,0,45,94.83,5.5,FALSE
2021,1,4,6,40,0,0,0,44.96,93,5.7,FALSE
2021,1,4,6,50,0,0,0,44.65,91.2,5.8,FALSE
2021,1,4,7,0,0,0,0,44.34,89.03,5.9,TRUE
2021,1,4,7,10,16,0,16,42.84,87.42,6.4,TRUE
2021,1,4,7,20,26,34,28,41.39,85.77,6.9,TRUE
2021,1,4,7,30,36,64,43,40.28,84.11,7.3,TRUE
2021,1,4,7,40,48,100,61,39.24,82.47,7.8,TRUE
2021,1,4,7,50,59,127,79,37.94,80.86,8.3,TRUE
2021,1,4,8,0,66,237,110,36.92,79.27,8.7,TRUE
2021,1,4,8,10,81,181,119,35.7,77.72,9.2,TRUE
2021,1,4,8,20,50,690,215,34.76,76.21,9.6,TRUE
2021,1,4,8,30,53,724,244,33.84,74.74,10,TRUE
2021,1,4,8,40,54,760,272,32.5,73.31,10.4,TRUE
2021,1,4,8,50,56,782,299,31.65,71.93,10.8,TRUE
2021,1,4,9,0,58,801,324,30.82,70.6,11.2,TRUE
2021,1,4,9,10,60,819,349,30.02,69.32,11.6,TRUE
2021,1,4,9,20,61,834,372,29.21,68.1,12,TRUE
2021,1,4,9,30,63,848,395,28.45,66.94,12.4,TRUE
2021,1,4,9,40,61,869,417,27.28,65.85,12.8,TRUE
2021,1,4,9,50,62,884,438,26.58,64.82,13.2,TRUE
2021,1,4,10,0,63,893,457,25.9,63.86,13.6,TRUE
2021,1,4,10,10,64,901,474,25.4,62.97,13.9,TRUE
2021,1,4,10,20,65,908,489,24.89,62.16,14.2,TRUE
2021,1,4,10,30,66,914,503,24.41,61.44,14.5,TRUE
2021,1,4,10,40,65,922,515,23.7,60.79,14.8,TRUE
2021,1,4,10,50,66,926,526,23.25,60.23,15.1,TRUE
2021,1,4,11,0,66,930,534,22.78,59.76,15.4,TRUE
2021,1,4,11,10,66,933,542,22.35,59.37,15.7,TRUE
2021,1,4,11,20,67,935,547,22.06,59.08,15.9,TRUE
2021,1,4,11,30,67,941,553,21.65,58.89,16.2,TRUE
2021,1,4,11,40,67,942,555,21.17,58.78,16.5,TRUE
2021,1,4,11,50,67,942,555,20.91,58.77,16.7,TRUE
2021,1,4,12,0,67,941,554,20.49,58.86,17,TRUE
2021,1,4,12,10,67,940,550,20.24,59.04,17.2,TRUE
2021,1,4,12,20,66,938,545,20.11,59.32,17.3,TRUE
2021,1,4,12,30,66,935,538,19.86,59.68,17.5,TRUE
2021,1,4,12,40,70,922,528,19.95,60.14,17.7,TRUE
2021,1,4,12,50,69,918,518,19.82,60.68,17.8,TRUE
2021,1,4,13,0,68,912,506,19.57,61.32,18,TRUE
2021,1,4,13,10,68,907,493,19.57,62.03,18,TRUE
2021,1,4,13,20,67,900,478,19.45,62.83,18.1,TRUE
2021,1,4,13,30,66,892,461,19.43,63.7,18.1,TRUE
2021,1,4,13,40,66,880,442,19.89,64.65,18.1,TRUE
2021,1,4,13,50,64,870,423,19.76,65.66,18.2,TRUE
2021,1,4,14,0,63,859,402,19.76,66.75,18.2,TRUE
2021,1,4,14,10,62,845,380,20.14,67.9,17.9,TRUE
2021,1,4,14,20,60,826,354,20.52,69.11,17.6,TRUE
2021,1,4,14,30,58,809,330,21.04,70.37,17.2,TRUE
2021,1,4,14,40,56,790,305,22.3,71.69,16.9,TRUE
2021,1,4,14,50,54,768,278,22.73,73.07,16.6,TRUE
2021,1,4,15,0,52,743,251,23.17,74.49,16.3,TRUE
2021,1,4,15,10,49,715,223,23.17,75.95,16.3,TRUE
2021,1,4,15,20,46,681,194,23.17,77.46,16.3,TRUE
2021,1,4,15,30,43,642,166,23.17,79,16.3,TRUE
2021,1,4,15,40,39,596,137,23.17,80.58,16.3,TRUE
2021,1,4,15,50,35,542,109,23.17,82.19,16.3,TRUE
2021,1,4,16,0,30,473,81,29.85,83.83,12.7,TRUE
2021,1,4,16,10,25,394,56,30.24,85.48,12.5,TRUE
2021,1,4,16,20,18,296,33,30.64,87.14,12.3,TRUE
2021,1,4,16,30,12,179,15,31.04,88.77,12.1,TRUE
2021,1,4,16,40,0,0,0,32.33,90.89,11.9,TRUE
2021,1,4,16,50,0,0,0,32.76,92.69,11.7,FALSE
2021,1,4,17,0,0,0,0,32.98,94.51,11.6,FALSE
2021,1,4,17,10,0,0,0,33.2,96.35,11.5,FALSE
2021,1,4,17,20,0,0,0,33.64,98.21,11.3,FALSE
2021,1,4,17,30,0,0,0,33.86,100.09,11.2,FALSE
2021,1,4,17,40,0,0,0,35,101.98,11.1,FALSE
2021,1,4,17,50,0,0,0,35.23,103.89,11,FALSE
2021,1,4,18,0,0,0,0,35.47,105.82,10.9,FALSE
2021,1,4,18,10,0,0,0,35.7,107.76,10.8,FALSE
2021,1,4,18,20,0,0,0,36.18,109.71,10.6,FALSE
2021,1,4,18,30,0,0,0,36.42,111.67,10.5,FALSE
2021,1,4,18,40,0,0,0,37.31,113.64,10.4,FALSE
2021,1,4,18,50,0,0,0,37.81,115.62,10.2,FALSE
2021,1,4,19,0,0,0,0,38.07,117.61,10.1,FALSE
2021,1,4,19,10,0,0,0,38.32,119.61,10,FALSE
2021,1,4,19,20,0,0,0,38.84,121.61,9.8,FALSE
2021,1,4,19,30,0,0,0,39.1,123.62,9.7,FALSE
2021,1,4,19,40,0,0,0,40.11,125.63,9.6,FALSE
2021,1,4,19,50,0,0,0,40.66,127.65,9.4,FALSE
2021,1,4,20,0,0,0,0,40.93,129.66,9.3,FALSE
2021,1,4,20,10,0,0,0,41.48,131.68,9.1,FALSE
2021,1,4,20,20,0,0,0,42.05,133.7,8.9,FALSE
2021,1,4,20,30,0,0,0,42.62,135.71,8.7,FALSE
2021,1,4,20,40,0,0,0,44.46,137.72,8.5,FALSE
2021,1,4,20,50,0,0,0,45.06,139.73,8.3,FALSE
2021,1,4,21,0,0,0,0,45.68,141.72,8.1,FALSE
2021,1,4,21,10,0,0,0,45.99,143.71,8,FALSE
2021,1,4,21,20,0,0,0,46.62,145.68,7.8,FALSE
2021,1,4,21,30,0,0,0,47.26,147.64,7.6,FALSE
2021,1,4,21,40,0,0,0,49.45,149.57,7.4,FALSE
2021,1,4,21,50,0,0,0,50.13,151.48,7.2,FALSE
2021,1,4,22,0,0,0,0,50.82,153.35,7,FALSE
2021,1,4,22,10,0,0,0,51.52,155.18,6.8,FALSE
2021,1,4,22,20,0,0,0,51.88,156.95,6.7,FALSE
2021,1,4,22,30,0,0,0,52.59,158.66,6.5,FALSE
2021,1,4,22,40,0,0,0,54.24,160.28,6.4,FALSE
2021,1,4,22,50,0,0,0,54.62,161.79,6.3,FALSE
2021,1,4,23,0,0,0,0,55.37,163.15,6.1,FALSE
2021,1,4,23,10,0,0,0,55.76,164.33,6,FALSE
2021,1,4,23,20,0,0,0,56.14,165.29,5.9,FALSE
2021,1,4,23,30,0,0,0,56.53,165.98,5.8,FALSE
2021,1,4,23,40,0,0,0,57.58,166.35,5.7,FALSE
2021,1,4,23,50,0,0,0,57.98,166.39,5.6,FALSE
2021,1,5,0,0,0,0,0,58.39,166.08,5.5,FALSE
2021,1,5,0,10,0,0,0,58.79,165.45,5.4,FALSE
2021,1,5,0,20,0,0,0,58.79,164.54,5.4,FALSE
2021,1,5,0,30,0,0,0,59.2,163.4,5.3,FALSE
2021,1,5,0,40,0,0,0,59.21,162.07,5.2,FALSE
2021,1,5,0,50,0,0,0,59.21,160.59,5.2,FALSE
2021,1,5,1,0,0,0,0,59.62,158.99,5.1,FALSE
2021,1,5,1,10,0,0,0,59.62,157.3,5.1,FALSE
2021,1,5,1,20,0,0,0,60.04,155.53,5,FALSE
2021,1,5,1,30,0,0,0,60.04,153.71,5,FALSE
2021,1,5,1,40,0,0,0,58.59,151.85,5,FALSE
2021,1,5,1,50,0,0,0,58.59,149.95,5,FALSE
2021,1,5,2,0,0,0,0,58.99,148.02,4.9,FALSE
2021,1,5,2,10,0,0,0,58.99,146.07,4.9,FALSE
2021,1,5,2,20,0,0,0,58.99,144.1,4.9,FALSE
2021,1,5,2,30,0,0,0,58.99,142.11,4.9,FALSE
2021,1,5,2,40,0,0,0,57.21,140.12,4.9,FALSE
2021,1,5,2,50,0,0,0,57.21,138.11,4.9,FALSE
2021,1,5,3,0,0,0,0,57.21,136.1,4.9,FALSE
2021,1,5,3,10,0,0,0,57.21,134.09,4.9,FALSE
2021,1,5,3,20,0,0,0,57.21,132.07,4.9,FALSE
2021,1,5,3,30,0,0,0,57.21,130.05,4.9,FALSE
2021,1,5,3,40,0,0,0,55.48,128.04,4.9,FALSE
2021,1,5,3,50,0,0,0,55.48,126.02,4.9,FALSE
2021,1,5,4,0,0,0,0,55.48,124.01,4.9,FALSE
2021,1,5,4,10,0,0,0,55.48,122,4.9,FALSE
2021,1,5,4,20,0,0,0,55.87,119.99,4.8,FALSE
2021,1,5,4,30,0,0,0,55.93,117.99,4.8,FALSE
2021,1,5,4,40,0,0,0,54.83,116,4.7,FALSE
2021,1,5,4,50,0,0,0,55.21,114.02,4.6,FALSE
2021,1,5,5,0,0,0,0,55.21,112.04,4.6,FALSE
2021,1,5,5,10,0,0,0,55.99,110.08,4.4,FALSE
2021,1,5,5,20,0,0,0,56.38,108.12,4.3,FALSE
2021,1,5,5,30,0,0,0,57.18,106.18,4.1,FALSE
2021,1,5,5,40,0,0,0,56.8,104.25,3.9,FALSE
2021,1,5,5,50,0,0,0,57.26,102.34,3.8,FALSE
2021,1,5,6,0,0,0,0,58.07,100.44,3.6,FALSE
2021,1,5,6,10,0,0,0,57.26,98.55,3.8,FALSE
2021,1,5,6,20,0,0,0,56.07,96.69,4.1,FALSE
2021,1,5,6,30,0,0,0,55.29,94.84,4.3,FALSE
2021,1,5,6,40,0,0,0,54.09,93.01,4.5,FALSE
2021,1,5,6,50,0,0,0,53.34,91.21,4.7,FALSE
2021,1,5,7,0,0,0,0,52.29,89.04,5,TRUE
2021,1,5,7,10,17,328,32,49.82,87.42,5.7,TRUE
2021,1,5,7,20,23,429,54,47.47,85.77,6.4,TRUE
2021,1,5,7,30,28,511,81,44.94,84.11,7.2,TRUE
2021,1,5,7,40,33,578,108,42.9,82.47,7.9,TRUE
2021,1,5,7,50,37,633,137,40.64,80.85,8.7,TRUE
2021,1,5,8,0,40,679,167,38.77,79.26,9.4,TRUE
2021,1,5,8,10,43,718,196,37.5,77.71,9.9,TRUE
2021,1,5,8,20,46,751,225,36.27,76.19,10.4,TRUE
2021,1,5,8,30,49,779,254,35.08,74.71,10.9,TRUE
2021,1,5,8,40,50,806,282,31.84,73.28,11.4,TRUE
2021,1,5,8,50,52,828,309,30.81,71.9,11.9,TRUE
2021,1,5,9,0,54,847,336,29.81,70.56,12.4,TRUE
2021,1,5,9,10,56,863,361,29.04,69.28,12.8,TRUE
2021,1,5,9,20,57,878,385,28.48,68.06,13.1,TRUE
2021,1,5,9,30,59,891,408,27.75,66.89,13.5,TRUE
2021,1,5,9,40,64,889,428,23.28,65.79,13.9,TRUE
2021,1,5,9,50,65,899,448,22.83,64.76,14.2,TRUE
2021,1,5,10,0,66,908,467,22.25,63.8,14.6,TRUE
2021,1,5,10,10,67,917,485,21.81,62.9,14.9,TRUE
2021,1,5,10,20,68,924,500,21.39,62.09,15.2,TRUE
2021,1,5,10,30,69,937,518,21.12,61.36,15.4,TRUE
2021,1,5,10,40,69,944,531,17.77,60.71,15.7,TRUE
2021,1,5,10,50,70,948,542,17.43,60.14,16,TRUE
2021,1,5,11,0,70,952,551,17.21,59.66,16.2,TRUE
2021,1,5,11,10,70,954,558,17,59.27,16.4,TRUE
2021,1,5,11,20,71,957,564,16.68,58.98,16.7,TRUE
2021,1,5,11,30,71,958,568,16.45,58.78,16.9,TRUE
2021,1,5,11,40,72,956,569,14.14,58.67,17.1,TRUE
2021,1,5,11,50,72,956,569,13.96,58.66,17.3,TRUE
2021,1,5,12,0,72,956,568,13.79,58.74,17.5,TRUE
2021,1,5,12,10,72,954,564,13.7,58.92,17.6,TRUE
2021,1,5,12,20,72,952,559,13.62,59.19,17.7,TRUE
2021,1,5,12,30,71,950,553,13.53,59.55,17.8,TRUE
2021,1,5,12,40,71,946,544,12.54,60,17.9,TRUE
2021,1,5,12,50,70,942,534,12.46,60.55,18,TRUE
2021,1,5,13,0,69,930,518,12.38,61.18,18.1,TRUE
2021,1,5,13,10,69,924,504,12.46,61.89,18,TRUE
2021,1,5,13,20,68,917,489,12.46,62.68,18,TRUE
2021,1,5,13,30,67,909,472,12.54,63.55,17.9,TRUE
2021,1,5,13,40,67,896,453,12.34,64.5,17.9,TRUE
2021,1,5,13,50,66,885,433,12.34,65.51,17.9,TRUE
2021,1,5,14,0,65,874,412,12.42,66.6,17.8,TRUE
2021,1,5,14,10,63,861,389,12.65,67.74,17.5,TRUE
2021,1,5,14,20,62,846,366,12.98,68.95,17.1,TRUE
2021,1,5,14,30,60,829,340,13.24,70.22,16.8,TRUE
2021,1,5,14,40,59,804,314,14.15,71.54,16.4,TRUE
2021,1,5,14,50,57,782,287,14.51,72.91,16,TRUE
2021,1,5,15,0,54,757,259,14.79,74.33,15.7,TRUE
2021,1,5,15,10,52,728,230,14.79,75.8,15.7,TRUE
2021,1,5,15,20,49,694,201,14.79,77.3,15.7,TRUE
2021,1,5,15,30,45,655,172,14.79,78.85,15.7,TRUE
2021,1,5,15,40,41,609,143,14.79,80.43,15.7,TRUE
2021,1,5,15,50,37,553,114,14.79,82.04,15.7,TRUE
2021,1,5,16,0,33,476,85,20.62,83.67,10.9,TRUE
2021,1,5,16,10,27,394,59,20.9,85.33,10.7,TRUE
2021,1,5,16,20,20,294,35,21.18,86.99,10.5,TRUE
2021,1,5,16,30,13,171,17,21.63,88.63,10.2,TRUE
2021,1,5,16,40,0,0,0,21.93,90.17,10,TRUE
2021,1,5,16,50,0,0,0,22.23,92.53,9.8,FALSE
2021,1,5,17,0,0,0,0,22.53,94.36,9.6,FALSE
2021,1,5,17,10,0,0,0,22.99,96.2,9.3,FALSE
2021,1,5,17,20,0,0,0,23.3,98.06,9.1,FALSE
2021,1,5,17,30,0,0,0,23.61,99.94,8.9,FALSE
2021,1,5,17,40,0,0,0,24.38,101.83,8.7,FALSE
2021,1,5,17,50,0,0,0,24.72,103.74,8.5,FALSE
2021,1,5,18,0,0,0,0,25.22,105.67,8.2,FALSE
2021,1,5,18,10,0,0,0,25.57,107.61,8,FALSE
2021,1,5,18,20,0,0,0,25.92,109.56,7.8,FALSE
2021,1,5,18,30,0,0,0,26.3,111.52,7.6,FALSE
2021,1,5,18,40,0,0,0,27.31,113.49,7.4,FALSE
2021,1,5,18,50,0,0,0,27.69,115.48,7.2,FALSE
2021,1,5,19,0,0,0,0,28.07,117.46,7,FALSE
2021,1,5,19,10,0,0,0,28.26,119.46,6.9,FALSE
2021,1,5,19,20,0,0,0,28.45,121.46,6.8,FALSE
2021,1,5,19,30,0,0,0,28.65,123.47,6.7,FALSE
2021,1,5,19,40,0,0,0,30.08,125.48,6.6,FALSE
2021,1,5,19,50,0,0,0,30.29,127.5,6.5,FALSE
2021,1,5,20,0,0,0,0,30.5,129.52,6.4,FALSE
2021,1,5,20,10,0,0,0,30.71,131.53,6.3,FALSE
2021,1,5,20,20,0,0,0,30.71,133.55,6.3,FALSE
2021,1,5,20,30,0,0,0,30.92,135.56,6.2,FALSE
2021,1,5,20,40,0,0,0,33.45,137.57,6.1,FALSE
2021,1,5,20,50,0,0,0,33.68,139.58,6,FALSE
2021,1,5,21,0,0,0,0,33.91,141.57,5.9,FALSE
2021,1,5,21,10,0,0,0,34.15,143.56,5.8,FALSE
2021,1,5,21,20,0,0,0,34.38,145.53,5.7,FALSE
2021,1,5,21,30,0,0,0,34.62,147.49,5.6,FALSE
2021,1,5,21,40,0,0,0,37.71,149.42,5.5,FALSE
2021,1,5,21,50,0,0,0,37.97,151.33,5.4,FALSE
2021,1,5,22,0,0,0,0,38.24,153.2,5.3,FALSE
2021,1,5,22,10,0,0,0,38.5,155.02,5.2,FALSE
2021,1,5,22,20,0,0,0,38.77,156.8,5.1,FALSE
2021,1,5,22,30,0,0,0,39.04,158.5,5,FALSE
2021,1,5,22,40,0,0,0,41.96,160.12,4.9,FALSE
2021,1,5,22,50,0,0,0,42.25,161.63,4.8,FALSE
2021,1,5,23,0,0,0,0,42.54,162.99,4.7,FALSE
2021,1,5,23,10,0,0,0,42.84,164.18,4.6,FALSE
2021,1,5,23,20,0,0,0,42.84,165.14,4.6,FALSE
2021,1,5,23,30,0,0,0,43.14,165.84,4.5,FALSE
2021,1,5,23,40,0,0,0,44.83,166.22,4.4,FALSE
2021,1,5,23,50,0,0,0,45.15,166.27,4.3,FALSE
2021,1,6,0,0,0,0,0,45.47,165.98,4.2,FALSE
2021,1,6,0,10,0,0,0,45.47,165.37,4.2,FALSE
2021,1,6,0,20,0,0,0,45.47,164.48,4.2,FALSE
2021,1,6,0,30,0,0,0,45.78,163.35,4.1,FALSE
2021,1,6,0,40,0,0,0,45.83,162.04,4.1,FALSE
2021,1,6,0,50,0,0,0,46.15,160.57,4,FALSE
2021,1,6,1,0,0,0,0,46.15,158.98,4,FALSE
2021,1,6,1,10,0,0,0,46.15,157.29,4,FALSE
2021,1,6,1,20,0,0,0,46.48,155.54,3.9,FALSE
2021,1,6,1,30,0,0,0,46.48,153.72,3.9,FALSE
2021,1,6,1,40,0,0,0,45.66,151.86,3.9,FALSE
2021,1,6,1,50,0,0,0,45.99,149.97,3.8,FALSE
2021,1,6,2,0,0,0,0,45.99,148.04,3.8,FALSE
2021,1,6,2,10,0,0,0,45.99,146.09,3.8,FALSE
2021,1,6,2,20,0,0,0,46.31,144.12,3.7,FALSE
2021,1,6,2,30,0,0,0,46.31,142.14,3.7,FALSE
2021,1,6,2,40,0,0,0,45.46,140.15,3.6,FALSE
2021,1,6,2,50,0,0,0,45.46,138.14,3.6,FALSE
2021,1,6,3,0,0,0,0,45.46,136.13,3.6,FALSE
2021,1,6,3,10,0,0,0,45.78,134.12,3.5,FALSE
2021,1,6,3,20,0,0,0,45.78,132.1,3.5,FALSE
2021,1,6,3,30,0,0,0,46.1,130.08,3.4,FALSE
2021,1,6,3,40,0,0,0,44.93,128.07,3.4,FALSE
2021,1,6,3,50,0,0,0,45.25,126.05,3.3,FALSE
2021,1,6,4,0,0,0,0,45.25,124.04,3.3,FALSE
2021,1,6,4,10,0,0,0,45.57,122.03,3.2,FALSE
2021,1,6,4,20,0,0,0,45.57,120.02,3.2,FALSE
2021,1,6,4,30,0,0,0,45.57,118.02,3.2,FALSE
2021,1,6,4,40,0,0,0,44.92,116.03,3.1,FALSE
2021,1,6,4,50,0,0,0,44.92,114.04,3.1,FALSE
2021,1,6,5,0,0,0,0,44.92,112.07,3.1,FALSE
2021,1,6,5,10,0,0,0,44.96,110.1,3.1,FALSE
2021,1,6,5,20,0,0,0,44.96,108.14,3.1,FALSE
2021,1,6,5,30,0,0,0,44.96,106.2,3.1,FALSE
2021,1,6,5,40,0,0,0,44.18,104.27,3.1,FALSE
2021,1,6,5,50,0,0,0,44.18,102.35,3.1,FALSE
2021,1,6,6,0,0,0,0,44.18,100.45,3.1,FALSE
2021,1,6,6,10,0,0,0,43.26,98.56,3.4,FALSE
2021,1,6,6,20,0,0,0,42.35,96.7,3.7,FALSE
2021,1,6,6,30,0,0,0,41.47,94.85,4,FALSE
2021,1,6,6,40,0,0,0,40,93.02,4.3,FALSE
2021,1,6,6,50,0,0,0,39.17,91.21,4.6,FALSE
2021,1,6,7,0,0,0,0,38.36,89.04,4.9,TRUE
2021,1,6,7,10,19,0,19,37.05,87.42,5.4,TRUE
2021,1,6,7,20,26,97,34,35.55,85.76,6,TRUE
2021,1,6,7,30,36,134,50,34.35,84.1,6.5,TRUE
2021,1,6,7,40,46,195,72,32.98,82.45,7,TRUE
2021,1,6,7,50,59,122,79,31.66,80.83,7.6,TRUE
2021,1,6,8,0,48,598,159,30.63,79.24,8.1,TRUE
2021,1,6,8,10,52,640,188,29.81,77.68,8.5,TRUE
2021,1,6,8,20,55,676,217,29.22,76.16,8.8,TRUE
2021,1,6,8,30,58,701,244,28.44,74.68,9.2,TRUE
2021,1,6,8,40,61,728,271,27.65,73.25,9.5,TRUE
2021,1,6,8,50,64,752,298,26.92,71.86,9.9,TRUE
2021,1,6,9,0,138,176,197,26.21,70.52,10.3,TRUE
2021,1,6,9,10,145,229,227,25.67,69.24,10.6,TRUE
2021,1,6,9,20,159,92,193,24.99,68.01,11,TRUE
2021,1,6,9,30,169,184,241,24.34,66.84,11.4,TRUE
2021,1,6,9,40,127,522,342,23.21,65.73,11.7,TRUE
2021,1,6,9,50,170,332,312,22.61,64.69,12.1,TRUE
2021,1,6,10,0,177,337,327,22.03,63.72,12.5,TRUE
2021,1,6,10,10,71,888,476,21.6,62.83,12.8,TRUE
2021,1,6,10,20,72,895,492,21.18,62.01,13.1,TRUE
2021,1,6,10,30,73,901,506,20.61,61.27,13.5,TRUE
2021,1,6,10,40,72,911,519,19.4,60.61,13.8,TRUE
2021,1,6,10,50,218,274,355,19.03,60.04,14.1,TRUE
2021,1,6,11,0,191,435,412,18.55,59.56,14.5,TRUE
2021,1,6,11,10,88,809,503,18.31,59.17,14.7,TRUE
2021,1,6,11,20,200,422,418,18.07,58.87,14.9,TRUE
2021,1,6,11,30,228,287,377,17.83,58.66,15.1,TRUE
2021,1,6,11,40,232,75,271,16.9,58.55,15.3,TRUE
2021,1,6,11,50,168,4,171,16.68,58.53,15.5,TRUE
2021,1,6,12,0,169,5,172,16.47,58.61,15.7,TRUE
2021,1,6,12,10,226,62,258,16.36,58.78,15.8,TRUE
2021,1,6,12,20,210,37,229,16.26,59.05,15.9,TRUE
2021,1,6,12,30,234,170,320,16.26,59.41,15.9,TRUE
2021,1,6,12,40,221,267,355,15.61,59.86,16,TRUE
2021,1,6,12,50,219,247,341,15.5,60.4,16.1,TRUE
2021,1,6,13,0,67,883,494,15.5,61.03,16.1,TRUE
2021,1,6,13,10,210,221,315,15.5,61.74,16.1,TRUE
2021,1,6,13,20,64,868,465,15.5,62.53,16.1,TRUE
2021,1,6,13,30,155,467,365,15.5,63.4,16.1,TRUE
2021,1,6,13,40,69,802,417,15.14,64.34,16.1,TRUE
2021,1,6,13,50,70,846,422,15.24,65.36,16,TRUE
2021,1,6,14,0,68,834,402,15.24,66.44,16,TRUE
2021,1,6,14,10,67,821,380,15.43,67.59,15.8,TRUE
2021,1,6,14,20,65,806,356,15.73,68.8,15.5,TRUE
2021,1,6,14,30,63,789,332,15.93,70.06,15.3,TRUE
2021,1,6,14,40,60,778,309,16.72,71.38,15.1,TRUE
2021,1,6,14,50,58,756,282,17.05,72.75,14.8,TRUE
2021,1,6,15,0,55,732,255,17.27,74.17,14.6,TRUE
2021,1,6,15,10,53,703,227,17.27,75.64,14.6,TRUE
2021,1,6,15,20,49,670,199,17.27,77.14,14.6,TRUE
2021,1,6,15,30,46,632,170,17.27,78.69,14.6,TRUE
2021,1,6,15,40,42,587,141,17.27,80.27,14.6,TRUE
2021,1,6,15,50,50,184,76,17.27,81.88,14.6,TRUE
2021,1,6,16,0,32,470,85,20.2,83.52,11.9,TRUE
2021,1,6,16,10,29,220,47,20.33,85.18,11.8,TRUE
2021,1,6,16,20,21,104,26,20.6,86.84,11.6,TRUE
2021,1,6,16,30,11,0,11,20.87,88.48,11.4,TRUE
2021,1,6,16,40,0,0,0,20.85,90.04,11.2,TRUE
2021,1,6,16,50,0,0,0,20.99,92.38,11.1,FALSE
2021,1,6,17,0,0,0,0,21.27,94.2,10.9,FALSE
2021,1,6,17,10,0,0,0,21.56,96.04,10.7,FALSE
2021,1,6,17,20,0,0,0,21.7,97.9,10.6,FALSE
2021,1,6,17,30,0,0,0,21.99,99.78,10.4,FALSE
